CoreID,Species,Depth_centre_slice,Dry_bulk_density,Organic_carbon
CD-01,Posidonia oceanica,27.5,0.78,0.55
CD-01,Posidonia oceanica,28.5,0.89,0.66
CD-01,Posidonia oceanica,29.5,0.85,0.9
CD-01,Posidonia oceanica,31,0.72,0.92
MA-04,Posidonia oceanica,0.5,0.81,1.21
MA-04,Posidonia oceanica,1.5,0.87,0.38
MA-04,Posidonia oceanica,2.5,0.9,0.35
MA-04,Posidonia oceanica,3.5,0.89,0.34
MA-04,Posidonia oceanica,4.5,0.95,0.59
MA-04,Posidonia oceanica,5.5,0.99,0.59
MA-04,Posidonia oceanica,6.5,0.95,0.76
MA-04,Posidonia oceanica,7.5,0.94,0.99
MA-04,Posidonia oceanica,8.5,0.91,1.13
MA-04,Posidonia oceanica,9.5,0.94,0.94
MA-04,Posidonia oceanica,10.5,0.93,1.13
MA-04,Posidonia oceanica,11.5,0.94,1.07
MA-04,Posidonia oceanica,12.5,0.98,0.95
MA-04,Posidonia oceanica,13.5,0.97,0.81
MA-04,Posidonia oceanica,14.5,0.82,1.01
MA-04,Posidonia oceanica,15.5,0.95,1.2
MA-04,Posidonia oceanica,16.5,0.89,1.32
MA-04,Posidonia oceanica,17.5,1,1.16
MA-04,Posidonia oceanica,18.5,0.72,1.37
MA-04,Posidonia oceanica,19.5,0.75,1.51
MA-04,Posidonia oceanica,20.5,0.78,1.45
MA-04,Posidonia oceanica,21.5,0.68,1.44
MA-04,Posidonia oceanica,22.5,0.88,1.86
MA-04,Posidonia oceanica,23.5,0.65,1.5
MA-04,Posidonia oceanica,24.5,0.71,1.39
MA-04,Posidonia oceanica,25.5,0.73,1.81
MA-04,Posidonia oceanica,26.5,0.61,2.1
MA-04,Posidonia oceanica,27.5,0.7,1.87
MA-04,Posidonia oceanica,28.5,0.88,1.55
MA-04,Posidonia oceanica,29.5,0.79,1.68
MA-04,Posidonia oceanica,30.5,1,1.35
MA-04,Posidonia oceanica,31.5,0.72,1.98
MA-04,Posidonia oceanica,32.5,0.52,2.36
MA-04,Posidonia oceanica,33.5,0.84,1.55
MA-04,Posidonia oceanica,34.5,1.16,1.53
MA-04,Posidonia oceanica,35.5,0.78,1.06
MA-04,Posidonia oceanica,36.5,0.84,1.59
MA-04,Posidonia oceanica,37.5,0.87,1.13
MA-04,Posidonia oceanica,38.5,0.92,0.85
MA-04,Posidonia oceanica,39.5,1.03,1.66
MA-04,Posidonia oceanica,40.5,0.98,1.58
CLL-01,Posidonia oceanica,0.5,0.99,0.75
CLL-01,Posidonia oceanica,1.5,0.79,0.31
CLL-01,Posidonia oceanica,2.5,0.68,0.47
CLL-01,Posidonia oceanica,3.5,0.74,0.62
CLL-01,Posidonia oceanica,4.5,0.76,0.69
CLL-01,Posidonia oceanica,5.5,0.68,0.65
CLL-01,Posidonia oceanica,6.5,0.76,0.75
CLL-01,Posidonia oceanica,7.5,0.56,0.58
CLL-01,Posidonia oceanica,8.5,0.77,0.37
CLL-01,Posidonia oceanica,9.5,1.04,0.37
CLL-01,Posidonia oceanica,10.5,0.91,0.27
CLL-01,Posidonia oceanica,11.5,1.1,0.35
CLL-01,Posidonia oceanica,12.5,1.05,0.45
CLL-01,Posidonia oceanica,13.5,1.04,0.51
CLL-01,Posidonia oceanica,14.5,1.14,0.43
CLL-01,Posidonia oceanica,15.5,1.01,0.44
CLL-01,Posidonia oceanica,16.5,1.14,0.8
CLL-01,Posidonia oceanica,17.5,0.83,0.7
CLL-01,Posidonia oceanica,18.5,1.21,0.34
CLL-01,Posidonia oceanica,19.5,1.05,0.24
CLL-01,Posidonia oceanica,20.5,1.6,0.06
CLL-01,Posidonia oceanica,21.5,1.38,0.14
CLL-01,Posidonia oceanica,22.5,1.03,0.97
CLL-01,Posidonia oceanica,23.5,1.21,0.74
CLL-01,Posidonia oceanica,24.5,1.22,0.69
CLL-01,Posidonia oceanica,25.5,0.84,0.82
CLL-01,Posidonia oceanica,26.5,0.8,0.67
CLL-01,Posidonia oceanica,27.5,0.95,0.84
CLL-01,Posidonia oceanica,28.5,0.77,1.01
CLL-01,Posidonia oceanica,29.5,0.89,0.54
CLL-01,Posidonia oceanica,30.5,1.2,0.35
CLL-01,Posidonia oceanica,31.5,1.26,0.38
CLL-01,Posidonia oceanica,32.5,0.81,0.37
CLL-01,Posidonia oceanica,33.5,0.9,0.4
CLL-01,Posidonia oceanica,34.5,0.92,0.25
SM-02,Posidonia oceanica,0.5,0.81,0.25
SM-02,Posidonia oceanica,1.5,0.99,0.38
SM-02,Posidonia oceanica,2.5,1.11,0.34
SM-02,Posidonia oceanica,3.5,0.99,0.26
SM-02,Posidonia oceanica,4.5,1,0.25
SM-02,Posidonia oceanica,5.5,0.95,0.35
SM-02,Posidonia oceanica,6.5,0.88,1.04
SM-02,Posidonia oceanica,7.5,0.78,1.32
SM-02,Posidonia oceanica,8.5,0.69,1.75
SM-02,Posidonia oceanica,9.5,0.77,0.99
SM-02,Posidonia oceanica,10.5,0.93,0.41
SM-02,Posidonia oceanica,11.5,0.93,1.1
SM-02,Posidonia oceanica,12.5,0.81,1.64
SM-02,Posidonia oceanica,13.5,0.76,1.56
SM-02,Posidonia oceanica,14.5,0.86,1.17
SM-02,Posidonia oceanica,15.5,0.81,0.95
SM-02,Posidonia oceanica,16.5,0.95,0.7
SM-02,Posidonia oceanica,17.5,0.97,0.27
SM-02,Posidonia oceanica,18.5,0.97,0.46
SM-02,Posidonia oceanica,19.5,1.01,0.61
SM-02,Posidonia oceanica,20.5,1,0.6
SM-02,Posidonia oceanica,21.5,1.18,0.69
SM-02,Posidonia oceanica,22.5,0.94,0.54
SM-02,Posidonia oceanica,23.5,0.98,0.57
SM-02,Posidonia oceanica,24.5,1.16,0.49
SM-02,Posidonia oceanica,25.5,0.88,1.12
SM-02,Posidonia oceanica,26.5,0.97,0.73
SM-02,Posidonia oceanica,27.5,1.05,0.63
SM-02,Posidonia oceanica,28.5,0.98,0.82
SM-02,Posidonia oceanica,29.5,1,0.37
SM-02,Posidonia oceanica,30.5,1.01,0.66
PC-01,Posidonia oceanica,0.5,0.09,2.32
PC-01,Posidonia oceanica,1.5,0.37,2.32
PC-01,Posidonia oceanica,2.5,0.47,2.38
PC-01,Posidonia oceanica,3.5,0.47,2.47
PC-01,Posidonia oceanica,4.5,0.42,2.19
PC-01,Posidonia oceanica,5.5,0.55,1.99
PC-01,Posidonia oceanica,6.5,0.46,2.17
PC-01,Posidonia oceanica,7.5,0.6,2.35
PC-01,Posidonia oceanica,8.5,0.58,3.1
PC-01,Posidonia oceanica,9.5,0.54,3.12
PC-01,Posidonia oceanica,10.5,0.5,3.69
PC-01,Posidonia oceanica,11.5,0.46,4.39
PC-01,Posidonia oceanica,12.5,0.42,3.98
PC-01,Posidonia oceanica,13.5,0.61,3.13
PC-01,Posidonia oceanica,14.5,0.51,2.71
PC-01,Posidonia oceanica,15.5,0.49,2.42
PC-01,Posidonia oceanica,16.5,0.59,3.02
PC-01,Posidonia oceanica,17.5,0.68,1.99
PC-01,Posidonia oceanica,18.5,0.7,1.7
PC-01,Posidonia oceanica,19.5,0.71,1.42
PC-01,Posidonia oceanica,20.5,0.81,1.32
PC-01,Posidonia oceanica,21.5,0.85,1.4
PC-01,Posidonia oceanica,22.5,0.45,1.37
PC-01,Posidonia oceanica,23.5,0.6,1.84
PC-01,Posidonia oceanica,24.5,0.62,1.92
PC-01,Posidonia oceanica,25.5,0.78,1.53
PC-01,Posidonia oceanica,26.5,0.69,1.41
PC-01,Posidonia oceanica,27.5,0.8,1.31
PC-01,Posidonia oceanica,28.5,0.64,1.58
PC-01,Posidonia oceanica,29.5,0.83,1.03
PC-01,Posidonia oceanica,30.5,0.77,1.08
PC-01,Posidonia oceanica,31.5,0.85,0.99
PC-01,Posidonia oceanica,32.5,0.77,0.99
PC-01,Posidonia oceanica,33.5,0.53,1.02
PC-01,Posidonia oceanica,34.5,0.55,1.09
SI-03,Posidonia oceanica,0.5,1.18,2.31
SI-03,Posidonia oceanica,1.5,0.61,1.47
SI-03,Posidonia oceanica,2.5,1.24,1.05
SI-03,Posidonia oceanica,3.5,1.8,1.01
SI-03,Posidonia oceanica,4.5,1.71,1
SI-03,Posidonia oceanica,5.5,1.85,0.89
SI-03,Posidonia oceanica,6.5,1.91,0.73
SI-03,Posidonia oceanica,7.5,1.9,0.72
SI-03,Posidonia oceanica,8.5,1.38,0.58
SI-03,Posidonia oceanica,9.5,1.55,1.06
SI-03,Posidonia oceanica,10.5,0.98,1.94
SI-03,Posidonia oceanica,11.5,1.22,1.45
SI-03,Posidonia oceanica,12.5,1.47,0.99
SI-03,Posidonia oceanica,13.5,1.24,0.86
SI-03,Posidonia oceanica,14.5,1.55,0.86
SI-03,Posidonia oceanica,15.5,1.36,0.81
SI-03,Posidonia oceanica,16.5,1.31,0.8
SI-03,Posidonia oceanica,17.5,1.31,0.63
SI-03,Posidonia oceanica,18.5,1.02,0.63
SI-03,Posidonia oceanica,19.5,1,0.69
SI-03,Posidonia oceanica,20.5,0.95,0.81
SM-04,Posidonia oceanica,0.5,0.77,1.17
SM-04,Posidonia oceanica,1.5,0.85,0.76
SM-04,Posidonia oceanica,2.5,0.7,1.22
SM-04,Posidonia oceanica,3.5,0.7,1.25
SM-04,Posidonia oceanica,4.5,0.77,0.79
SM-04,Posidonia oceanica,5.5,0.85,0.53
SM-04,Posidonia oceanica,6.5,0.89,0.58
SM-04,Posidonia oceanica,7.5,0.93,0.45
SM-04,Posidonia oceanica,8.5,0.84,0.83
SM-04,Posidonia oceanica,9.5,0.76,1.03
SM-04,Posidonia oceanica,10.5,0.82,1.65
SM-04,Posidonia oceanica,11.5,0.78,0.88
SM-04,Posidonia oceanica,12.5,0.78,0.89
SM-04,Posidonia oceanica,13.5,0.74,1.22
SM-04,Posidonia oceanica,14.5,0.71,1.08
SM-04,Posidonia oceanica,15.5,0.73,0.79
SM-04,Posidonia oceanica,16.5,0.87,0.73
SM-04,Posidonia oceanica,17.5,0.91,1.11
SM-04,Posidonia oceanica,18.5,0.85,0.96
SM-04,Posidonia oceanica,19.5,0.81,0.64
SM-04,Posidonia oceanica,20.5,0.95,0.31
SM-04,Posidonia oceanica,21.5,0.94,0.58
SM-04,Posidonia oceanica,22.5,0.74,1.09
SM-04,Posidonia oceanica,23.5,1.16,0.36
SM-02_13m,Posidonia oceanica,0.5,0.87,1.09
SM-02_13m,Posidonia oceanica,1.5,1.01,0.48
SM-02_13m,Posidonia oceanica,2.5,0.82,1.28
SM-02_13m,Posidonia oceanica,3.5,1.16,0.97
SM-02_13m,Posidonia oceanica,4.5,0.97,1.02
SM-02_13m,Posidonia oceanica,5.5,1.31,1
SM-02_13m,Posidonia oceanica,6.5,1.18,1.2
SM-02_13m,Posidonia oceanica,7.5,0.93,1.35
SM-02_13m,Posidonia oceanica,8.5,1.31,1.34
SM-02_13m,Posidonia oceanica,9.5,1.34,0.66
SM-02_13m,Posidonia oceanica,10.5,1.07,0.53
SM-02_13m,Posidonia oceanica,11.5,1.25,0.86
SM-02_13m,Posidonia oceanica,12.5,1.22,1.11
SM-02_13m,Posidonia oceanica,13.5,1.52,0.84
SM-02_13m,Posidonia oceanica,14.5,0.77,1.06
SM-02_13m,Posidonia oceanica,15.5,0.98,0.78
SM-02_13m,Posidonia oceanica,16.5,1.29,0.54
SM-02_13m,Posidonia oceanica,17.5,1.33,0.4
SM-02_13m,Posidonia oceanica,18.5,1.4,0.37
SM-02_13m,Posidonia oceanica,19.5,1.29,0.52
SM-02_13m,Posidonia oceanica,20.5,1.23,0.55
SM-02_13m,Posidonia oceanica,21.5,1.18,0.64
SM-02_13m,Posidonia oceanica,22.5,1.43,0.54
SM-02_13m,Posidonia oceanica,23.5,1.27,0.5
SM-02_13m,Posidonia oceanica,24.5,0.92,0.48
SM-02_13m,Posidonia oceanica,25.5,1.11,0.3
SM-02_13m,Posidonia oceanica,26.5,1.02,0.29
AB,Posidonia sinuosa,0.58425,1.26,2.07
AB,Posidonia sinuosa,1.75275,1.17,0.64
AB,Posidonia sinuosa,2.92125,1.25,0.62
AB,Posidonia sinuosa,4.08975,1.35,1.01
AB,Posidonia sinuosa,5.25825,1.33,1.2
AB,Posidonia sinuosa,7.011,0.89,1.32
AB,Posidonia sinuosa,9.348,0.59,3.59
AB,Posidonia sinuosa,11.685,0.54,2.3
AB,Posidonia sinuosa,14.022,0.86,1.43
AB,Posidonia sinuosa,16.359,0.66,2.79
AB,Posidonia sinuosa,18.696,0.68,1.78
AB,Posidonia sinuosa,22.2015,1.22,1.81
AB,Posidonia sinuosa,25.707,1.25,1.79
AB,Posidonia sinuosa,28.044,1.56,1.31
AB,Posidonia sinuosa,30.381,1.69,0.79
AB,Posidonia sinuosa,32.718,1.11,0.64
AB,Posidonia sinuosa,35.055,0.73,0.68
AB,Posidonia sinuosa,37.392,1.01,0.78
AB,Posidonia sinuosa,39.729,1.71,0.93
AB,Posidonia sinuosa,42.066,1.15,0.59
AB,Posidonia sinuosa,44.403,1.7,0.75
AB,Posidonia sinuosa,48.49275,1.44,0.64
CCC 90,Posidonia sinuosa,0.59,0.21,3.82
CCC 90,Posidonia sinuosa,1.78,0.49,5.58
CCC 90,Posidonia sinuosa,2.97,0.68,5.04
CCC 90,Posidonia sinuosa,4.16,0.61,2.22
CCC 90,Posidonia sinuosa,5.35,0.73,2.9
CCC 90,Posidonia sinuosa,6.54,0.87,3.44
CCC 90,Posidonia sinuosa,7.73,0.66,2.32
CCC 90,Posidonia sinuosa,8.92,0.86,1.83
CCC 90,Posidonia sinuosa,10.11,0.55,4.39
CCC 90,Posidonia sinuosa,11.3,0.77,4.04
CCC 90,Posidonia sinuosa,12.49,1.21,2.76
CCC 90,Posidonia sinuosa,13.68,0.88,6.68
CCC 90,Posidonia sinuosa,14.87,1.37,1.61
CCC 90,Posidonia sinuosa,16.05,1.11,1.79
CCC 90,Posidonia sinuosa,17.24,1.61,2
CCC 90,Posidonia sinuosa,18.43,1.32,1.85
CCC 90,Posidonia sinuosa,19.62,1.12,1.69
CCC 90,Posidonia sinuosa,20.81,0.99,2.16
CCC 90,Posidonia sinuosa,22,1.1,1.22
CCC 90,Posidonia sinuosa,23.19,1.39,1.18
CCC 90,Posidonia sinuosa,24.38,1.33,0.58
SIP1,Syringodium isoetifolium,2.5,1.29,0.61
SIP1,Syringodium isoetifolium,7.5,1.46,0.69
SIP1,Syringodium isoetifolium,12.5,1.55,1.32
SIP1,Syringodium isoetifolium,17.5,1.53,0.9
SIP1,Syringodium isoetifolium,22.5,1.56,0.8
SIP1,Syringodium isoetifolium,27.5,1.55,0.58
SIP2,Syringodium isoetifolium,2.5,1.41,0.65
SIP2,Syringodium isoetifolium,7.5,1.57,0.67
SIP2,Syringodium isoetifolium,12.5,1.51,0.82
SIP2,Syringodium isoetifolium,17.5,1.32,1.09
SIP2,Syringodium isoetifolium,22.5,1.61,0.59
SIP2,Syringodium isoetifolium,27.5,1.69,0.22
CKTH4,Thalasia hemprichii,2.5,0.49,1.57
CKTH4,Thalasia hemprichii,7.5,0.95,1.06
CKTH4,Thalasia hemprichii,12.5,1.07,0.8
CKTH4,Thalasia hemprichii,17.5,1.25,1.12
CKTH4,Thalasia hemprichii,22.5,1.32,0.64
CKTH4,Thalasia hemprichii,27.5,1.53,0.87
CKTH4,Thalasia hemprichii,32.5,1.57,0.6
CKTH4,Thalasia hemprichii,37.5,1.5,0.52
CKTH4,Thalasia hemprichii,42.5,1.62,0.51
CKTH4,Thalasia hemprichii,47.5,1.57,0.49
CKTH9,Thalasia hemprichii,2.5,0.79,1.13
CKTH9,Thalasia hemprichii,7.5,1.13,0.77
CKTH9,Thalasia hemprichii,12.5,1.11,0.63
CKTH9,Thalasia hemprichii,17.5,1.16,0.73
CKTH9,Thalasia hemprichii,22.5,1.1,0.87
CKTH9,Thalasia hemprichii,27.5,1.12,0.71
CKTH9,Thalasia hemprichii,32.5,1.3,0.58
CKTH9,Thalasia hemprichii,37.5,1.36,0.89
CKTH9,Thalasia hemprichii,42.5,1.34,0.74
CKTH9,Thalasia hemprichii,47.5,1.34,0.67
CKTH10,Thalasia hemprichii,2.5,0.72,0.92
CKTH10,Thalasia hemprichii,7.5,0.92,0.85
CKTH10,Thalasia hemprichii,12.5,1.05,1.04
CKTH10,Thalasia hemprichii,17.5,1.09,0.9
CKTH10,Thalasia hemprichii,22.5,1.31,1.08
CKTH10,Thalasia hemprichii,27.5,1.29,1.04
CKTH10,Thalasia hemprichii,32.5,1.28,0.87
CKTH10,Thalasia hemprichii,37.5,1.44,0.91
CKTH10,Thalasia hemprichii,42.5,1.43,0.68
CKTH10,Thalasia hemprichii,47.5,1.38,0.78
UUTh1,Thalasia hemprichii,2.5,0.69,1.07
UUTh1,Thalasia hemprichii,7.5,0.91,1.09
UUTh1,Thalasia hemprichii,12.5,0.98,0.81
UUTh1,Thalasia hemprichii,17.5,1.07,0.85
UUTh1,Thalasia hemprichii,22.5,0.98,1.5
UUTh1,Thalasia hemprichii,27.5,0.86,1.1
UUTh1,Thalasia hemprichii,32.5,1,1.19
UUTh1,Thalasia hemprichii,37.5,0.86,1.48
UUTh1,Thalasia hemprichii,42.5,0.61,1.03
UUTh1,Thalasia hemprichii,47.5,0.7,1.11
UUTh3,Thalasia hemprichii,2.5,0.22,1.07
UUTh3,Thalasia hemprichii,7.5,0.59,1.09
UUTh3,Thalasia hemprichii,12.5,0.78,0.81
UUTh3,Thalasia hemprichii,17.5,0.79,0.85
UUTh3,Thalasia hemprichii,22.5,0.88,1.5
UUTh3,Thalasia hemprichii,27.5,0.89,1.1
"Ts1,TND-B",Thalasia hemprichii,3.35,1.42,0.59
"Ts1,TND-B",Thalasia hemprichii,10,1.45,0.52
"Ts1,TND-B",Thalasia hemprichii,16.65,1.39,0.71
"Ts1,TND-B",Thalasia hemprichii,23.35,1.48,0.58
"Ts1,TND-B",Thalasia hemprichii,30,1.48,0.54
"Ts1,TND-B",Thalasia hemprichii,36.65,1.41,0.72
"Ts1,TND-B",Thalasia hemprichii,43.35,1.38,0.75
"Ts1,TND-B",Thalasia hemprichii,50,1.3,0.92
RSB,Thalasia hemprichii,0.7619,0.5,1.03
RSB,Thalasia hemprichii,2.2857,0.43,0.97
RSB,Thalasia hemprichii,3.8095,0.5,1.03
RSB,Thalasia hemprichii,5.3333,0.45,1.02
RSB,Thalasia hemprichii,6.8571,0.52,0.95
RSB,Thalasia hemprichii,8.3809,0.47,0.87
RSB,Thalasia hemprichii,9.9047,0.55,0.86
RSB,Thalasia hemprichii,11.4285,0.52,0.85
RSB,Thalasia hemprichii,12.9523,0.56,0.88
RSB,Thalasia hemprichii,14.4761,0.62,0.82
RSB,Thalasia hemprichii,15.9999,0.62,0.75
RSB,Thalasia hemprichii,17.5237,0.48,0.7
RSB,Thalasia hemprichii,19.0475,0.51,0.8
RSB,Thalasia hemprichii,20.5713,0.69,0.63
RSB,Thalasia hemprichii,22.0951,0.62,0.57
RSB,Thalasia hemprichii,23.6189,0.68,0.58
RSB,Thalasia hemprichii,25.1427,0.82,0.57
RSB,Thalasia hemprichii,26.6665,0.9,0.52
RSB,Thalasia hemprichii,28.1903,1.04,0.59
RSB,Thalasia hemprichii,29.7141,0.78,0.55
RSB,Thalasia hemprichii,31.2379,0.78,0.54
RSB,Thalasia hemprichii,32.7617,0.94,0.54
RSB,Thalasia hemprichii,34.2855,0.8,0.59
RSB,Thalasia hemprichii,35.8093,0.7,0.65
RSB,Thalasia hemprichii,37.3331,0.65,0.6
RSB,Thalasia hemprichii,38.8569,0.7,0.55
RSB,Thalasia hemprichii,40.3807,0.76,0.57
RSB,Thalasia hemprichii,41.9045,0.77,0.6
RSB,Thalasia hemprichii,43.4283,0.74,0.58
RSB,Thalasia hemprichii,44.9521,0.69,0.56
RSB,Thalasia hemprichii,46.4759,0.61,0.57
RSB,Thalasia hemprichii,47.9997,0.55,0.58
RSB,Thalasia hemprichii,49.5235,0.74,0.59
F-4,Thalasia hemprichii,3.9,1.22,0.54
F-4,Thalasia hemprichii,13.3,1.33,0.33
F-4,Thalasia hemprichii,24.4,1.25,0.25
F-5,Thalasia hemprichii,2.5,1.24,0.35
F-5,Thalasia hemprichii,10,1.39,0.36
F-5,Thalasia hemprichii,20,1.42,0.21
F-5,Thalasia hemprichii,30,1.42,0.34
M-3,Thalasia hemprichii,5,1.17,0.4
M-3,Thalasia hemprichii,15,1.3,0.5
M-3,Thalasia hemprichii,25,1.37,0.36
M-3,Thalasia hemprichii,35,1.47,0.38
M-4,Thalasia hemprichii,2.5,1.19,0.29
M-4,Thalasia hemprichii,10,1.36,0.43
M-4,Thalasia hemprichii,20,1.53,0.31
M-4,Thalasia hemprichii,30,1.52,0.84
Th1,Thalasia hemprichii,1,1.66,0.27
Th1,Thalasia hemprichii,3,1.68,0.28
Th1,Thalasia hemprichii,5,1.73,0.35
Th1,Thalasia hemprichii,7,1.7,0.26
Th1,Thalasia hemprichii,9,1.73,0.19
Th1,Thalasia hemprichii,11,1.68,0.36
Th1,Thalasia hemprichii,13,1.53,0.31
Th1,Thalasia hemprichii,15,1.61,0.26
Th1,Thalasia hemprichii,17,1.66,0.3
Th1,Thalasia hemprichii,19,1.61,0.25
Th2,Thalasia hemprichii,1,1.64,0.34
Th2,Thalasia hemprichii,3,1.7,0.31
Th2,Thalasia hemprichii,5,1.59,0.34
Th2,Thalasia hemprichii,7,1.68,0.29
Th2,Thalasia hemprichii,9,1.73,0.28
Th2,Thalasia hemprichii,11,1.69,0.2
Th2,Thalasia hemprichii,13,1.7,0.18
Th2,Thalasia hemprichii,15,1.65,0.24
Th2,Thalasia hemprichii,17,1.7,0.29
Th2,Thalasia hemprichii,19,1.56,0.23
Th3,Thalasia hemprichii,1,1.7,0.28
Th3,Thalasia hemprichii,3,1.67,0.31
Th3,Thalasia hemprichii,5,1.62,0.33
Th3,Thalasia hemprichii,7,1.66,0.21
Th3,Thalasia hemprichii,9,1.77,0.19
Th3,Thalasia hemprichii,11,1.59,0.28
Th3,Thalasia hemprichii,13,1.7,0.17
Th3,Thalasia hemprichii,15,1.64,0.31
Th3,Thalasia hemprichii,17,1.65,0.17
Th3,Thalasia hemprichii,19,1.72,0.21
Th1M,Thalasia hemprichii,1,1.22,0.21
Th1M,Thalasia hemprichii,3,1.35,0.19
Th1M,Thalasia hemprichii,5,1.2,0.15
Th1M,Thalasia hemprichii,7,1.2,0.13
Th1M,Thalasia hemprichii,9,1.21,0.15
Th1M,Thalasia hemprichii,11,1.04,0.55
Th1M,Thalasia hemprichii,13,1.08,0.14
Th1M,Thalasia hemprichii,15,1.2,0.11
Th1M,Thalasia hemprichii,17,1.11,0.12
Th1M,Thalasia hemprichii,19,1.24,0.19
Th2M,Thalasia hemprichii,1,1.15,0.21
Th2M,Thalasia hemprichii,3,1.13,0.19
Th2M,Thalasia hemprichii,5,1.08,0.22
Th2M,Thalasia hemprichii,7,1.37,0.22
Th2M,Thalasia hemprichii,9,1.17,0.24
Th2M,Thalasia hemprichii,11,1.17,0.14
Th2M,Thalasia hemprichii,13,1.32,0.17
Th2M,Thalasia hemprichii,15,1.16,0.37
Th2M,Thalasia hemprichii,17,1.2,0.37
Th2M,Thalasia hemprichii,19,1.16,0.38
Th3M,Thalasia hemprichii,1,1.24,0.19
Th3M,Thalasia hemprichii,3,1.25,0.19
Th3M,Thalasia hemprichii,5,1.25,0.38
Th3M,Thalasia hemprichii,7,1.33,0.39
Th3M,Thalasia hemprichii,9,1.13,0.16
Th3M,Thalasia hemprichii,11,1.09,0.35
Th3M,Thalasia hemprichii,13,1.27,0.18
Th3M,Thalasia hemprichii,15,1.14,0.26
Th3M,Thalasia hemprichii,17,1.21,0.23
Th3M,Thalasia hemprichii,19,1.17,0.35
THP1,Thalasia hemprichii,2.5,1.3,0.75
THP1,Thalasia hemprichii,7.5,1.19,0.69
THP1,Thalasia hemprichii,12.5,1.37,0.79
THP1,Thalasia hemprichii,17.5,1.32,1.38
THP1,Thalasia hemprichii,22.5,1.31,1.43
THP1,Thalasia hemprichii,27.5,1.29,1.14
THP2,Thalasia hemprichii,2.5,0.96,0.96
THP2,Thalasia hemprichii,7.5,1.16,1.16
THP2,Thalasia hemprichii,12.5,1.28,1.28
THP2,Thalasia hemprichii,17.5,1.28,1.28
THP2,Thalasia hemprichii,22.5,1.3,1.3
THP2,Thalasia hemprichii,27.5,1.22,1.22
1,Thalassia testudinum,1,0.85,3.01
1,Thalassia testudinum,3,0.64,3
1,Thalassia testudinum,5,0.77,2.82
1,Thalassia testudinum,7,1,2.82
1,Thalassia testudinum,9,0.6,2.58
1,Thalassia testudinum,11,0.69,2.59
1,Thalassia testudinum,13,0.63,2.47
1,Thalassia testudinum,15,0.71,2.64
1,Thalassia testudinum,17,0.71,2.45
1,Thalassia testudinum,19,0.71,2.48
1,Thalassia testudinum,21,0.65,2.44
1,Thalassia testudinum,23,0.78,2.6
1,Thalassia testudinum,25,0.76,2.55
1,Thalassia testudinum,27,0.73,2.18
1,Thalassia testudinum,29,0.58,2.86
1,Thalassia testudinum,31,0.48,2.68
1,Thalassia testudinum,33,0.76,2.53
1,Thalassia testudinum,35,0.82,2.31
1,Thalassia testudinum,37,0.8,2.31
1,Thalassia testudinum,39,0.7,2.31
1,Thalassia testudinum,41,0.67,2.2
1,Thalassia testudinum,43,0.63,2.29
1,Thalassia testudinum,45,0.81,2.11
1,Thalassia testudinum,47,0.81,2.23
1,Thalassia testudinum,49,0.84,2.2
2,Thalassia testudinum,1,0.56,2.51
2,Thalassia testudinum,3,0.53,2.49
2,Thalassia testudinum,5,0.7,2.44
2,Thalassia testudinum,7,0.71,2.39
2,Thalassia testudinum,9,0.64,2.37
2,Thalassia testudinum,11,0.68,2.37
2,Thalassia testudinum,13,0.58,2.39
2,Thalassia testudinum,15,0.62,2.2
2,Thalassia testudinum,17,0.72,2.15
2,Thalassia testudinum,19,0.89,2.05
2,Thalassia testudinum,21,0.73,2.31
2,Thalassia testudinum,23,0.7,1.59
2,Thalassia testudinum,25,0.66,2
2,Thalassia testudinum,27,0.68,2.06
2,Thalassia testudinum,29,0.7,1.78
2,Thalassia testudinum,31,0.71,2
2,Thalassia testudinum,33,0.81,2.13
2,Thalassia testudinum,35,0.71,2.15
2,Thalassia testudinum,37,0.71,2.08
2,Thalassia testudinum,39,0.69,2.2
2,Thalassia testudinum,41,0.75,2.21
2,Thalassia testudinum,43,0.76,2.16
2,Thalassia testudinum,45,0.71,2.23
2,Thalassia testudinum,47,0.67,2.11
2,Thalassia testudinum,49,0.64,2.36
3,Thalassia testudinum,1,0.77,2.38
3,Thalassia testudinum,3,0.56,2.22
3,Thalassia testudinum,5,0.5,2.28
3,Thalassia testudinum,7,0.57,2.25
3,Thalassia testudinum,9,0.61,2.33
3,Thalassia testudinum,11,0.57,2.27
3,Thalassia testudinum,13,0.68,1.93
3,Thalassia testudinum,15,0.65,1.85
3,Thalassia testudinum,17,0.62,1.95
3,Thalassia testudinum,19,0.64,2.08
3,Thalassia testudinum,21,0.64,2.13
3,Thalassia testudinum,23,0.67,2.19
3,Thalassia testudinum,25,0.65,1.92
3,Thalassia testudinum,27,0.64,2.05
3,Thalassia testudinum,29,0.57,2.26
3,Thalassia testudinum,31,0.56,2.22
3,Thalassia testudinum,33,0.53,2.36
3,Thalassia testudinum,35,0.73,2.06
3,Thalassia testudinum,37,0.74,1.88
3,Thalassia testudinum,39,0.72,1.8
3,Thalassia testudinum,41,0.77,1.84
3,Thalassia testudinum,43,0.69,2.18
3,Thalassia testudinum,45,0.79,2.18
3,Thalassia testudinum,47,0.74,2.27
3,Thalassia testudinum,49,0.81,2.26
4,Thalassia testudinum,1,0.44,2.82
4,Thalassia testudinum,3,0.65,2.55
